date,uClose,uOpen,uHigh,uLow,uVolume,close,open,high,low,volume,change,changePercent,label,changeOverTime
2017-08-03,155.57,157.05,157.21,155.02,27097296,155.57,157.05,157.21,155.02,27097296,-1.57,-0.9991,"Aug 3, 17",0.74063
2017-08-04,156.39,156.07,157.4,155.69,20559852,156.39,156.07,157.4,155.69,20559852,0.82,0.5271,"Aug 4, 17",0.749804
2017-08-07,158.81,157.06,158.92,156.67,21870321,158.81,157.06,158.92,156.67,21870321,2.42,1.5474,"Aug 7, 17",0.776881
2017-08-08,160.08,158.6,161.83,158.27,36205896,160.08,158.6,161.83,158.27,36205896,1.27,0.7997,"Aug 8, 17",0.791091
2017-08-09,161.06,159.26,161.27,159.11,26131530,161.06,159.26,161.27,159.11,26131530,0.98,0.6122,"Aug 9, 17",0.802056
2017-08-10,155.32,159.9,160,154.63,40804273,155.32,159.9,160,154.63,40804273,-5.74,-3.5639,"Aug 10, 17",0.737833
2017-08-11,157.48,156.6,158.57,156.07,26257096,157.48,156.6,158.57,156.07,26257096,2.16,1.3907,"Aug 11, 17",0.762
2017-08-14,159.85,159.32,160.21,158.75,22122734,159.85,159.32,160.21,158.75,22122734,2.37,1.505,"Aug 14, 17",0.788517
2017-08-15,161.6,160.66,162.2,160.14,29465487,161.6,160.66,162.2,160.14,29465487,1.75,1.0948,"Aug 15, 17",0.808098
2017-08-16,160.95,161.94,162.51,160.15,27671612,160.95,161.94,162.51,160.15,27671612,-0.65,-0.4022,"Aug 16, 17",0.800825
2017-08-17,157.86,160.52,160.71,157.84,27940565,157.86,160.52,160.71,157.84,27940565,-3.09,-1.9199,"Aug 17, 17",0.766252
2017-08-18,157.5,157.86,159.5,156.72,27428069,157.5,157.86,159.5,156.72,27428069,-0.36,-0.2281,"Aug 18, 17",0.762224
2017-08-21,157.21,157.5,157.89,155.11,26368528,157.21,157.5,157.89,155.11,26368528,-0.29,-0.1841,"Aug 21, 17",0.758979
2017-08-22,159.78,158.23,160,158.02,21604585,159.78,158.23,160,158.02,21604585,2.57,1.6348,"Aug 22, 17",0.787734
2017-08-23,159.98,159.07,160.47,158.88,19399081,159.98,159.07,160.47,158.88,19399081,0.2,0.1252,"Aug 23, 17",0.789972
2017-08-24,159.27,160.43,160.74,158.55,19818918,159.27,160.43,160.74,158.55,19818918,-0.71,-0.4438,"Aug 24, 17",0.782028
2017-08-25,159.86,159.65,160.56,159.27,25480063,159.86,159.65,160.56,159.27,25480063,0.59,0.3704,"Aug 25, 17",0.788629
2017-08-28,161.47,160.14,162,159.93,25965972,161.47,160.14,162,159.93,25965972,1.61,1.0071,"Aug 28, 17",0.806643
2017-08-29,162.91,160.1,163.12,160,29516910,162.91,160.1,163.12,160,29516910,1.44,0.8918,"Aug 29, 17",0.822755
2017-08-30,163.35,163.8,163.89,162.61,27269584,163.35,163.8,163.89,162.61,27269584,0.44,0.2701,"Aug 30, 17",0.827678
2017-08-31,164,163.64,164.52,163.48,26785096,164,163.64,164.52,163.48,26785096,0.65,0.3979,"Aug 31, 17",0.834951
2017-09-01,164.05,164.8,164.94,163.63,16591051,164.05,164.8,164.94,163.63,16591051,0.05,0.0305,"Sep 1, 17",0.83551
2017-09-05,162.08,163.75,164.25,160.56,29536314,162.08,163.75,164.25,160.56,29536314,-1.97,-1.2009,"Sep 5, 17",0.813468
2017-09-06,161.91,162.71,162.99,160.52,21651726,161.91,162.71,162.99,160.52,21651726,-0.17,-0.1049,"Sep 6, 17",0.811566
2017-09-07,161.26,162.09,162.24,160.36,21928502,161.26,162.09,162.24,160.36,21928502,-0.65,-0.4015,"Sep 7, 17",0.804294
2017-09-08,158.63,160.86,161.15,158.53,28611535,158.63,160.86,161.15,158.53,28611535,-2.63,-1.6309,"Sep 8, 17",0.774867
2017-09-11,161.5,160.5,162.05,159.89,31580798,161.5,160.5,162.05,159.89,31580798,2.87,1.8092,"Sep 11, 17",0.806979
2017-09-12,160.86,162.61,163.96,158.77,71714046,160.86,162.61,163.96,158.77,71714046,-0.64,-0.3963,"Sep 12, 17",0.799818
2017-09-13,159.65,159.87,159.96,157.91,44907361,159.65,159.87,159.96,157.91,44907361,-1.21,-0.7522,"Sep 13, 17",0.78628
2017-09-14,158.28,158.99,159.4,158.09,23760749,158.28,158.99,159.4,158.09,23760749,-1.37,-0.8581,"Sep 14, 17",0.770951
2017-09-15,159.88,158.47,160.97,158,49114602,159.88,158.47,160.97,158,49114602,1.6,1.0109,"Sep 15, 17",0.788853
2017-09-18,158.67,160.11,160.5,158,28269435,158.67,160.11,160.5,158,28269435,-1.21,-0.7568,"Sep 18, 17",0.775315
2017-09-19,158.73,159.51,159.77,158.44,20810632,158.73,159.51,159.77,158.44,20810632,0.06,0.0378,"Sep 19, 17",0.775986
2017-09-20,156.07,157.9,158.26,153.83,52951364,156.07,157.9,158.26,153.83,52951364,-2.66,-1.6758,"Sep 20, 17",0.746224
2017-09-21,153.39,155.8,155.8,152.75,37511661,153.39,155.8,155.8,152.75,37511661,-2.68,-1.7172,"Sep 21, 17",0.716238
2017-09-22,151.89,152.02,152.27,150.56,46645443,151.89,152.02,152.27,150.56,46645443,-1.5,-0.9779,"Sep 22, 17",0.699455
2017-09-25,150.55,149.99,151.83,149.16,44387336,150.55,149.99,151.83,149.16,44387336,-1.34,-0.8822,"Sep 25, 17",0.684462
2017-09-26,153.14,151.78,153.92,151.69,36660045,153.14,151.78,153.92,151.69,36660045,2.59,1.7204,"Sep 26, 17",0.713441
2017-09-27,154.23,153.8,154.72,153.54,25504227,154.23,153.8,154.72,153.54,25504227,1.09,0.7118,"Sep 27, 17",0.725637
2017-09-28,153.28,153.89,154.28,152.7,22005455,153.28,153.89,154.28,152.7,22005455,-0.95,-0.616,"Sep 28, 17",0.715008
2017-09-29,154.12,153.21,154.13,152,26299810,154.12,153.21,154.13,152,26299810,0.84,0.548,"Sep 29, 17",0.724406
